           x      y      z   
    32.643    141.025      8.000
    41.784   -178.457      9.000
    34.689    -63.213      9.000
    38.818    155.351      9.000
    32.729    -92.373      9.000
    40.889    178.815      9.000
    33.923    -60.174      9.000
    40.109    171.069      9.000
    32.252    -59.400      9.000
    41.007    176.616      9.000
    35.498    -63.601      9.000
    38.922    153.383      9.000
    33.878    -96.473      9.000
    40.736    158.119      9.000
    29.947    -86.255      9.000
    40.058    174.836      9.000
    34.549    -58.507      9.000
    41.431    155.830      9.000
    34.322    -97.490      9.000
    42.781    173.564      9.000
    33.349    -64.262      9.000
    40.021    176.482      9.000
    34.475    -59.920      9.000
    41.187    175.986      9.000
    33.683    -61.933      9.000
    39.808    159.174      9.000
    32.822    -90.265      9.000
    42.270    168.799      9.000
    31.035    -60.112      9.000
    38.912    171.155      9.000
    34.611    -58.437      9.000
    21.077    -97.492      8.000
    42.096    -90.621      8.000
    22.773   -106.491      8.000
    43.757    -81.401      8.000
    21.064    -97.852      8.000
    40.792    -85.572      8.000
    20.457    -96.306      7.000
    40.506    -81.235      7.000
    20.787    -95.611      8.000
    41.629    -90.126      8.000
    20.062   -106.420      8.000
    45.808    -81.783      8.000
    22.249   -107.604      8.000
    42.756    -83.976      8.000
    22.273    -98.375      7.000
    40.056    -87.055      7.000
    21.256    -99.498      8.000
    42.854    -84.418      8.000
    21.140   -103.525      8.000
    42.581    -78.912      8.000
    21.214   -101.215      8.000
    43.452    -84.123      8.000
    23.279   -104.295      8.000
    41.171    -91.532      8.000
    20.432   -101.397      8.000
    44.845    -85.770      8.000
    19.954   -103.910      8.000
    44.283    -80.641      8.000
    30.228   -154.708      9.000
    40.206   -118.500      9.000
    25.653   -119.522      7.000
    37.019    -43.472      7.000
    23.881   -123.711      7.000
    35.510    -37.364      7.000
    24.193   -119.836      7.000
    36.089    -40.853      7.000
    24.525   -126.867      7.000
    36.387    -35.842      7.000
    24.885   -121.452      7.000
    37.716    -44.281      7.000
    24.936   -124.521      7.000
    36.817    -42.104      7.000
    24.406   -120.389      7.000
    36.645    -44.835      7.000
    23.322   -119.277      7.000
    36.892    -38.911      7.000
    23.282   -123.976      8.000
    36.191    -40.652      8.000
    25.894   -121.080      7.000
    36.840    -43.695      7.000
    24.001   -121.403      7.000
    37.828    -44.699      7.000
    25.077   -121.912      7.000
    35.994    -41.309      7.000
    25.027   -119.325      7.000
    36.223    -43.026      7.000
    24.896   -122.137      7.000
    37.102    -44.153      7.000
    24.470   -125.485      8.000
    38.967    -56.303      8.000
    34.418    -57.573      6.000
    36.528    -13.960      6.000
    33.811    -61.492      6.000
    36.969    -17.146      6.000
    33.818    -65.660      6.000
    37.203    -19.331      6.000
    34.198    -58.200      6.000
    36.559    -11.915      6.000
    33.531    -58.701      6.000
    37.308    -12.528      6.000
    33.876    -59.217      6.000
    36.847    -13.230      6.000
    33.513    -62.458      6.000
    36.932    -15.300      6.000
    33.790    -61.859      6.000
    37.152    -16.829      6.000
    34.340    -55.070      6.000
    36.457     -8.841      6.000
    33.777    -65.330      6.000
    36.908    -20.966      6.000
    33.592    -60.563      6.000
    37.059    -14.958      6.000
    33.681    -57.759      6.000
    37.326    -12.899      6.000
    33.602    -62.643      6.000
    37.087    -17.191      6.000
    33.910    -61.279      6.000
    37.058    -16.032      6.000
    33.843    -61.221      6.000
    37.003    -16.669      6.000
    34.041    -65.660      6.000
    36.932    -19.340      6.000
    34.037    -56.498      6.000
    37.054    -12.880      6.000
    34.093    -65.725      6.000
    36.872    -20.335      6.000
    34.219    -58.208      6.000
    36.985    -13.584      6.000
    33.841    -55.888      6.000
    37.207    -10.913      6.000
    33.807    -57.818      6.000
    36.933    -14.540      6.000
    34.327    -55.544      6.000
    36.734    -11.128      6.000
    33.775    -59.346      6.000
    36.751    -13.474      6.000
    34.402    -59.783      6.000
    36.951    -17.174      6.000
    33.776    -55.932      6.000
    37.133    -10.412      6.000
    34.731    -63.657      6.000
    36.867    -20.278      6.000
    34.633    -48.425      6.000
    35.392    -10.054      6.000
    34.619    -47.414      6.000
    36.063    -13.207      6.000
    34.856    -47.618      6.000
    35.686    -10.991      6.000
    35.010    -48.726      6.000
    35.810    -11.498      6.000
    34.913    -50.296      6.000
    36.059    -11.827      6.000
    34.620    -47.276      6.000
    35.695    -11.717      6.000
    34.748    -46.899      6.000
    35.805    -12.007      6.000
    34.905    -48.211      6.000
    35.996    -12.607      6.000
    34.555    -47.674      6.000
    36.235    -11.682      6.000
    34.734    -48.838      6.000
    35.997     -9.643      6.000
    34.989    -48.768      6.000
    35.975    -11.241      6.000
    34.700    -47.054      6.000
    36.146    -12.708      6.000
    35.074    -49.835      6.000
    36.124    -12.791      6.000
    34.658    -47.326      6.000
    36.048    -11.893      6.000
    34.783    -48.983      6.000
    35.998    -11.378      6.000
    34.789    -47.399      6.000
    35.880    -10.835      6.000
    34.732    -46.824      6.000
    35.914    -11.481      6.000
    34.682    -47.916      6.000
    35.772    -10.638      6.000
    34.610    -47.459      6.000
    35.713    -10.814      6.000
    34.945    -50.541      6.000
    36.114    -12.428      6.000
    35.026    -48.448      6.000
    35.540     -8.767      6.000
    34.745    -45.622      6.000
    35.729    -10.246      6.000
    34.783    -48.838      6.000
    36.036    -11.315      6.000
    34.709    -49.005      6.000
    35.992    -11.134      6.000
    34.813    -47.783      6.000
    35.878    -10.878      6.000
    34.801    -47.678      6.000
    36.108    -12.669      6.000
    37.627    -60.190      6.000
    34.917    -16.663      6.000
    40.101    -63.231      6.000
    33.933    -11.954      6.000
    37.105    -61.525      6.000
    38.211    -21.779      6.000
    34.853    -55.166      6.000
    33.119    -12.547      6.000
    33.383    -65.468      6.000
    35.385    -21.933      6.000
    35.689    -57.718      6.000
    34.525    -15.465      6.000
    37.521    -53.671      6.000
    36.565    -11.130      6.000
    36.827    -66.296      6.000
    35.626    -16.786      6.000
    34.017    -60.959      6.000
    46.854    -45.865      6.000
    34.411    -53.625      6.000
    31.875     -9.794      6.000
    35.269    -55.581      6.000
    32.651    -11.485      6.000
    36.367    -58.526      6.000
    35.685    -20.378      6.000
    33.613    -54.489      6.000
    34.069     -6.652      6.000
    35.514    -61.361      6.000
    34.767    -22.013      6.000
    32.664    -57.347      6.000
    35.039     -9.010      6.000
    33.799    -61.539      6.000
    34.728    -11.819      6.000
    35.551    -57.657      6.000
    44.414    -59.585      6.000
    37.421    -61.600      6.000
    33.087    -23.489      6.000
    33.829    -63.385      6.000
    34.912    -16.888      6.000
    36.832    -57.690      6.000
    39.527    -34.512      6.000
    34.623    -59.561      6.000
    34.290    -12.960      6.000
    34.903    -57.293      6.000
    33.644    -10.661      6.000
    33.653    -58.839      6.000
    35.303     -8.365      6.000
    41.102    -73.582      6.000
    33.882      4.242      6.000
    41.050    -74.345      6.000
    33.901     -0.208      6.000
    35.398    -71.662      6.000
    34.531    -22.398      6.000
    31.781    -82.612      7.000
    33.582    -26.796      7.000
    32.856    -73.185      7.000
    33.686    -17.527      7.000
    41.134    -73.476      6.000
    34.088     -0.916      6.000
    34.598    -56.077      6.000
    34.740     -8.458      6.000
    42.331    -72.942      6.000
    33.894    -22.279      6.000
    40.552    -71.965      6.000
    34.264     -1.347      6.000
    34.026    -56.668      6.000
    35.213     -7.270      6.000
    30.938    -72.795      6.000
    34.383    -15.958      6.000
    35.827    -63.354      6.000
    35.231    -46.757      6.000
    43.293    -64.701      5.000
    42.633    -31.016      5.000
    43.386    -65.691      5.000
    42.565    -35.534      5.000
    35.734    -63.766      6.000
    35.297    -47.454      6.000
    42.742    -62.831      5.000
    42.825    -31.429      5.000
    42.758    -64.084      5.000
    43.078    -31.762      5.000
    36.763    -66.492      6.000
    35.467    -53.396      6.000
    35.016    -58.004      6.000
    36.280    -14.111      6.000
    34.433    -48.561      6.000
    34.607     -5.389      6.000
    36.853    -55.101      6.000
    31.269    -13.830      6.000
    35.108    -52.505      6.000
    35.993      0.674      6.000
    36.770    -59.663      6.000
    40.372    -14.637      6.000
    33.579    -57.403      6.000
    35.300    -11.471      6.000
    34.610    -58.681      6.000
    33.403     -6.179      6.000
    34.789    -54.620      6.000
    33.648     -8.284      6.000
    33.291    -53.285      6.000
    32.833     -6.961      6.000
    34.654    -55.492      6.000
    33.305    -12.116      6.000
    36.768    -54.793      6.000
    38.418    -20.827      6.000
    35.084    -55.460      6.000
    34.618    -10.594      6.000
    36.086    -61.299      6.000
    41.777    -24.957      6.000
    37.567    -64.379      6.000
    38.487    -26.556      6.000
    35.786    -55.878      6.000
    30.012     -8.528      6.000
    35.046    -57.206      6.000
    34.104    -12.665      6.000
    36.172    -55.956      6.000
    35.493     -9.338      6.000
    36.855    -54.899      6.000
    37.200    -12.547      6.000
    37.214    -60.395      6.000
    35.400     -8.634      6.000
    36.105    -56.873      6.000
    36.556     -8.067      6.000
    34.554    -54.925      6.000
    39.349    -13.950      6.000
    35.183    -51.992      6.000
    37.354    -11.895      6.000
    36.040    -59.690      6.000
    31.542     -3.838      6.000
    33.041    -66.019      6.000
    33.215    -15.954      6.000
    35.737    -58.372      6.000
    34.029     -8.371      6.000
    35.230    -63.795      6.000
    31.050    -16.919      6.000
    34.756    -55.973      6.000
    34.961     -1.804      6.000
    34.418    -58.955      6.000
    37.100    -14.556      6.000
    34.924    -52.851      6.000
    31.629     -8.279      6.000
    34.897    -55.754      6.000
    34.017    -11.467      6.000
    36.360    -57.317      6.000
    33.885     -9.867      6.000
    35.512    -60.273      6.000
    32.768    -12.566      6.000
    32.966    -54.133      6.000
    33.735     -7.613      6.000
    35.760    -59.292      6.000
    31.236    -13.725      6.000
    34.947    -54.927      6.000
    37.735     -9.545      6.000
    36.562    -61.996      6.000
    31.976    -16.487      6.000
    33.212    -58.263      6.000
    33.792    -13.050      6.000
    33.465    -55.919      6.000
    31.762     -8.683      6.000
    32.718    -58.170      6.000
    32.720    -11.530      6.000
    32.371    -61.210      6.000
    31.176    -13.168      6.000
    38.553    128.723      8.000
    40.943   -147.134      8.000
    33.681   -162.578      8.000
    32.194    146.665      8.000
    20.687     64.139      8.000
    50.078   -139.016      8.000
    23.507   -168.345      7.000
    36.025   -170.813      7.000
    20.238   -151.266      8.000
    51.039    153.014      8.000
    40.257    121.532      8.000
    51.048    173.395      8.000
    35.105    122.461      8.000
    39.478   -113.453      8.000
    27.051     -2.917      8.000
    28.924   -112.230      8.000
    34.077    105.841      7.000
    20.334   -138.510      7.000
    28.997    179.121      8.000
    43.168   -160.906      8.000
    37.791    154.014      9.000
    36.784   -162.901      9.000
    21.860     18.234      8.000
    34.748    -91.555      8.000
    22.096     13.820      8.000
    47.531   -128.357      8.000
    28.590   -179.398      8.000
    27.963    128.050      8.000
    38.992   -175.697      8.000
    27.000    129.161      8.000
    42.364    126.181      8.000
    30.766   -179.452      8.000
    37.391     77.797      7.000
    41.183   -127.300      7.000
    28.357     83.004      8.000
    42.966   -142.972      8.000
    32.186    124.589      7.000
    29.627    157.748      7.000
    32.161    116.969      8.000
    43.380   -174.146      8.000
    32.920    159.592      7.000
    42.141   -171.762      7.000
    31.264    161.080      7.000
    49.289    170.845      7.000
    37.184    145.929      8.000
    37.644   -167.178      8.000
    35.871   -126.429      7.000
    25.626    -55.489      7.000
    29.183   -150.885      7.000
    40.049    141.331      7.000
    28.634    -31.425      8.000
    38.981   -153.614      8.000
    27.629    -52.311      7.000
    45.759   -156.859      7.000
    29.398    -30.857      6.000
    47.248   -154.026      6.000
    27.639    -14.113      8.000
    50.689   -138.275      8.000
    27.817    -14.741      7.000
    45.832   -137.367      7.000
    30.925    -40.772      8.000
    49.420   -145.155      8.000
    28.103    -61.083      8.000
    42.068   -155.549      8.000
    34.629    -33.290      8.000
    39.421   -155.335      8.000
    25.213    -65.765      7.000
    45.722   -160.032      7.000
    29.391      6.679      8.000
    46.182   -127.443      8.000
    30.996     91.383      8.000
    47.584   -145.360      8.000
    34.794     40.075      8.000
    45.987   -153.416      8.000
    26.720    -53.955      7.000
    45.016   -161.959      7.000
    28.337    -57.703      8.000
    45.658   -139.502      8.000
    28.515    -34.444      8.000
    48.417   -157.212      8.000
    37.506     26.085      8.000
    38.840   -152.349      8.000
    35.771     12.239      8.000
    44.718   -163.567      8.000
    27.619    -65.881      8.000
    45.280   -162.084      8.000
    29.367    -51.706      8.000
    51.476   -139.746      8.000
    28.552    -60.975      8.000
    46.121   -133.292      8.000
    35.587      5.310      8.000
    43.609   -163.346      8.000
    35.176     74.947      8.000
    50.018   -133.737      8.000
    28.551     -4.152      8.000
    37.341   -151.295      8.000
    30.876     65.698      8.000
    45.833   -135.940      8.000
    31.835     79.325      8.000
    46.785   -135.562      8.000
    42.123   -108.175      6.000
    32.784    -42.339      6.000
    40.688   -106.101      6.000
    27.126    -53.831      6.000
    41.608   -118.396      7.000
    31.691    -46.555      7.000
    41.026   -107.452      6.000
    29.786    -46.040      6.000
    35.785   -113.590      7.000
    32.298    -39.873      7.000
    41.417   -116.325      7.000
    27.871    -55.692      7.000
    37.326   -104.371      6.000
    31.841    -39.493      6.000
    36.171   -109.926      6.000
    31.690    -35.001      6.000
    43.269   -109.162      6.000
    30.110    -45.468      6.000
    36.087   -109.040      6.000
    31.525    -34.653      6.000
    40.515   -116.676      7.000
    30.886    -45.953      7.000
    39.620   -107.052      6.000
    27.946    -52.351      6.000
    35.430   -119.466      7.000
    26.723    -42.777      7.000
    38.570    -98.929      5.000
    31.373    -35.066      5.000
    44.621   -110.443      7.000
    32.967    -39.691      7.000
    38.189   -106.203      6.000
    32.463    -37.508      6.000
    42.961   -108.426      6.000
    30.228    -42.284      6.000
    35.054   -121.366      7.000
    33.435    -36.132      7.000
    34.922   -118.467      7.000
    31.552    -31.578      7.000
    40.969   -109.994      6.000
    27.762    -52.807      6.000
    43.509   -107.486      6.000
    31.186    -44.397      6.000
    36.210   -112.658      7.000
    31.605    -37.094      7.000
    42.805   -116.702      7.000
    29.875    -47.984      7.000
    37.854   -104.645      6.000
    31.546    -39.674      6.000
    44.399   -106.073      6.000
    33.999    -43.430      6.000
    41.851    -65.498      5.000
    34.335    -51.583      5.000
    43.856    -68.255      6.000
    37.041    -84.075      6.000
    41.341    -59.362      6.000
    34.143    -65.386      6.000
    42.624    -70.491      6.000
    36.604    -69.126      6.000
    42.020    -70.896      5.000
    34.209    -50.603      5.000
    43.556    -74.504      5.000
    34.793    -48.135      5.000
    44.337    -73.644      6.000
    34.317    -63.870      6.000
    38.825    -85.619      5.000
    39.096    -49.360      5.000
    42.053    -85.265      5.000
    37.862    -61.915      5.000
    42.345    -65.281      6.000
    34.016    -59.974      6.000
    41.846    -77.414      5.000
    35.731    -51.191      5.000
    45.427    -67.712      6.000
    36.453    -87.383      6.000
    41.698    -68.789      6.000
    33.874    -64.835      6.000
    40.662    -67.438      5.000
    34.384    -56.353      5.000
    41.299    -63.153      6.000
    36.085    -88.764      6.000
    39.630    -59.088      5.000
    35.781    -65.084      5.000
    45.551    -78.254      5.000
    41.432    -64.680      5.000
    41.825    -59.472      6.000
    34.947    -81.027      6.000
    45.479    -67.862      6.000
    34.426    -66.300      6.000
    40.444    -84.508      5.000
    40.044    -53.007      5.000
    43.560    -66.204      5.000
    41.110    -67.140      5.000
    44.350    -78.840      5.000
    41.409    -65.826      5.000
    42.588    -61.650      6.000
    34.419    -68.922      6.000
    43.730    -66.739      6.000
    37.525    -82.567      6.000
    38.399    -86.372      5.000
    40.781    -51.748      5.000
    38.575   -156.847      9.000
    21.372    167.882      9.000
    37.658    157.437      9.000
    22.413    175.628      9.000
    38.273    159.828      9.000
    21.739    174.878      9.000
    37.328    158.477      9.000
    22.408    171.946      9.000
    38.407   -149.925      8.000
    22.670    168.941      8.000
    37.176    157.733      8.000
    22.251    175.273      8.000
    37.396    158.063      9.000
    22.466    173.247      9.000
    38.076    154.821      9.000
    22.236    172.499      9.000
    37.760    155.373      8.000
    22.247    172.998      8.000
    38.086    158.383      9.000
    21.927    172.393      9.000
    37.751    157.555      9.000
    21.837    173.451      9.000
    37.098    161.179      9.000
    23.405    172.666      9.000
    37.729    156.114      9.000
    21.852    172.689      9.000
    37.875    157.280      9.000
    22.343    171.642      9.000
    37.680    156.800      9.000
    21.949    171.450      9.000
    38.712   -168.312      9.000
    21.212    167.080      9.000
    37.718    156.730      9.000
    21.609    173.376      9.000
    37.333    157.445      9.000
    22.680    173.795      9.000
    37.592    158.263      9.000
    22.537    173.129      9.000
    37.897    161.418      9.000
    20.992    172.672      9.000
    37.985    138.516      8.000
    36.799   -102.388      8.000
    35.959    169.374      9.000
    39.089    -90.406      9.000
    37.946    145.148      8.000
    37.877   -103.888      8.000
    37.487    143.634      8.000
    36.202    -90.819      8.000
    41.440    155.741      8.000
    36.501    -45.176      8.000
    37.076    134.990      8.000
    36.233    -91.783      8.000
    38.099    140.197      8.000
    35.785   -116.990      8.000
    39.352    168.262      9.000
    35.933    -60.714      9.000
    37.934    161.941      9.000
    37.580    -55.636      9.000
    41.334    151.991      8.000
    35.363    -38.021      8.000
    37.912    132.065      8.000
    37.127    -84.952      8.000
    39.877    156.248      8.000
    38.070    -67.954      8.000
    41.222    159.453      8.000
    36.989    -45.464      8.000
    42.365    153.937      8.000
    36.373    -43.212      8.000
    38.497    145.417      9.000
    36.005   -111.447      9.000
    38.654    140.912      8.000
    37.011    -99.662      8.000
    39.213    151.388      8.000
    36.712    -47.325      8.000
    36.805    133.685      8.000
    37.587    -99.505      8.000
    39.852    164.450      8.000
    37.395    -57.744      8.000
    36.946    142.456      8.000
    36.029    -95.499      8.000
    20.191   -117.065      8.000
    42.132    -88.227      8.000
    19.996   -112.647      7.000
    42.327    -79.118      7.000
    20.221   -116.027      8.000
    43.067    -84.038      8.000
    20.783   -118.763      8.000
    40.341    -91.832      8.000
    19.825   -111.565      8.000
    41.031    -92.232      8.000
    20.097   -112.692      8.000
    42.244    -87.792      8.000
    20.143   -116.644      8.000
    41.827    -88.431      8.000
    20.992   -117.663      8.000
    42.343    -97.924      8.000
    20.049   -113.423      8.000
    41.996    -92.286      8.000
    19.124   -113.758      8.000
    40.693    -86.626      8.000
    20.128   -113.997      8.000
    43.143    -87.822      8.000
    20.207   -114.453      8.000
    41.664    -87.997      8.000
    20.357   -112.785      8.000
    42.720    -94.383      8.000
    20.107   -116.246      8.000
    42.404    -95.197      8.000
    20.193   -113.464      8.000
    44.159    -88.878      8.000
    20.027   -115.580      8.000
    44.089    -89.549      8.000
    19.898   -109.330      8.000
    43.299    -83.635      8.000
    20.556   -115.954      8.000
    41.963    -87.426      8.000
    20.356   -111.047      8.000
    41.268    -85.338      8.000
    20.352   -115.813      8.000
    42.233    -84.162      8.000
    21.514   -111.628      7.000
    36.569    -61.329      7.000
    22.320   -113.692      7.000
    35.786    -54.859      7.000
    24.910   -116.130      7.000
    36.533    -58.623      7.000
    22.981   -118.174      7.000
    37.044    -59.936      7.000
    20.351   -110.358      7.000
    36.264    -60.248      7.000
    22.645   -113.966      7.000
    36.447    -63.536      7.000
    22.800   -114.582      7.000
    36.911    -61.480      7.000
    22.839   -112.663      7.000
    35.794    -63.144      7.000
    23.620   -114.988      7.000
    36.648    -61.085      7.000
    22.359   -115.451      7.000
    36.888    -58.166      7.000
    23.498   -115.482      7.000
    36.825    -62.716      7.000
    20.799   -117.649      7.000
    35.691    -60.569      7.000
    20.435   -116.431      7.000
    35.513    -59.294      7.000
    20.466   -114.280      7.000
    37.841    -63.900      7.000
    20.714   -117.995      7.000
    35.602    -56.304      7.000
    21.825   -108.362      7.000
    37.738    -70.263      7.000
    23.434   -110.163      7.000
    37.024    -64.176      7.000
    21.905   -115.391      7.000
    38.435    -60.961      7.000
    23.057   -116.220      7.000
    36.649    -54.471      7.000
    22.880   -116.988      7.000
    36.439    -56.213      7.000
    39.545     78.674      8.000
    32.485   -147.980      8.000
    39.667     74.481      8.000
    34.868   -133.018      8.000
    38.196     78.346      8.000
    32.983   -131.249      8.000
    40.426     54.754      7.000
    35.384    174.679      7.000
    39.848     70.581      7.000
    31.933   -138.105      7.000
    35.754     75.871      8.000
    33.077   -119.105      8.000
    37.443     77.710      8.000
    32.255   -129.217      8.000
    38.532     64.466      8.000
    33.700   -139.554      8.000
    38.324     51.726      7.000
    39.252   -172.771      7.000
    39.354     58.019      7.000
    33.159   -151.443      7.000
    40.110     75.625      7.000
    32.359    177.384      7.000
    38.065     70.118      8.000
    33.350   -149.917      8.000
    37.990     59.122      7.000
    32.336   -156.172      7.000
    40.706     80.948      8.000
    32.491   -154.348      8.000
    37.638     80.783      8.000
    32.415   -133.089      8.000
    40.473    -52.990      6.000
    38.481    -12.940      6.000
    40.382    -49.089      6.000
    38.038      2.100      6.000
    41.188    -48.952      6.000
    37.518     -4.338      6.000
    41.813    -45.915      5.000
    41.182     -5.894      5.000
    39.854    -54.101      6.000
    38.651    -10.479      6.000
    41.429    -53.427      6.000
    38.473     -6.795      6.000
    41.444    -52.151      5.000
    38.399     -8.873      5.000
    41.292    -54.715      6.000
    39.119    -24.233      6.000
    40.948    -45.839      5.000
    37.570      2.398      5.000
    41.206    -50.577      6.000
    36.897     -3.618      6.000
    40.407    -48.878      6.000
    37.395     -3.795      6.000
    39.709    -55.377      6.000
    37.592     -6.126      6.000
    40.538    -48.644      5.000
    36.958     -0.731      5.000
    41.983    -53.384      6.000
    37.432      2.248      6.000
    40.430    -48.082      5.000
    37.714     -2.500      5.000
    42.946    -35.210      5.000
    24.397   -162.051      5.000
    46.267    -82.382      6.000
    24.087   -165.316      6.000
    19.287   -168.623      9.000
    24.147   -167.394      9.000
    42.207    -67.246      7.000
    24.734   -162.639      7.000
    47.210    155.720      8.000
    24.064   -177.665      8.000
    18.073     75.571      8.000
    23.463   -135.476      8.000
    41.306   -127.450      8.000
    25.047   -157.631      8.000
    18.693     47.001      8.000
    25.030   -150.605      8.000
    47.247    -89.539      7.000
    22.795   -166.235      7.000
    26.416   -114.005      7.000
    18.434   -110.492      7.000
    25.738   -110.436      7.000
    27.621   -108.486      7.000
    25.796   -103.602      7.000
    26.102   -114.172      7.000
    26.633   -102.011      7.000
    26.870   -116.555      7.000
    26.137    -95.746      6.000
    26.666   -115.243      6.000
    24.041   -108.866      7.000
    27.130   -104.560      7.000
    26.779   -101.905      7.000
    25.503   -110.732      7.000
    25.550   -102.601      7.000
    25.450   -112.013      7.000
    25.981   -104.410      7.000
    23.621   -111.551      7.000
    26.874    175.423      8.000
    23.258   -162.216      8.000
    21.450   -113.476      9.000
    24.790   -141.964      9.000
    18.824    -82.525      8.000
    23.929   -128.286      8.000
    20.857   -116.256      8.000
    23.622    -95.599      8.000
    20.135   -111.806      8.000
    25.229    -95.739      8.000
    20.479   -115.952      8.000
    24.907    -97.690      8.000
    19.347   -111.622      8.000
    25.353    -97.630      8.000
    23.775   -122.978      7.000
    25.415    -73.384      7.000
    22.748   -116.539      9.000
    23.537   -124.313      9.000
    36.656   -137.815      8.000
    37.063    -62.792      8.000
    37.256   -132.609      8.000
    37.004    -66.198      8.000
    33.402   -172.126      7.000
    41.252    -44.670      7.000
    37.526   -130.087      8.000
    36.639    -67.174      8.000
    36.655   -137.496      8.000
    37.699    -61.507      8.000
    33.610   -154.266      8.000
    40.833    -48.476      8.000
    36.839   -130.525      8.000
    36.721    -64.238      8.000
    37.251   -126.722      7.000
    37.722    -65.599      7.000
    36.676   -142.917      8.000
    37.817    -61.512      8.000
    33.687   -173.996      8.000
    41.010    -48.000      8.000
    36.904   -133.057      8.000
    37.043    -65.099      8.000
    33.655   -170.103      8.000
    41.299    -47.524      8.000
    37.132   -140.450      8.000
    37.218    -59.785      8.000
    36.981   -140.407      7.000
    37.667    -54.429      7.000
    37.068   -140.206      8.000
    37.456    -59.824      8.000
    33.480   -162.464      7.000
    41.344    -45.846      7.000
    36.753   -134.647      8.000
    37.618    -64.514      8.000
    35.449   -145.147      7.000
    38.543    -60.843      7.000
    36.489   -144.877      7.000
    38.175    -59.846      7.000
    37.163   -144.262      8.000
    36.361    -66.577      8.000
    35.380    -52.072      6.000
    27.950    -23.234      6.000
    35.693    -51.570      6.000
    27.939    -24.394      6.000
    35.791    -48.755      6.000
    33.071    -26.942      6.000
    35.351    -52.834      6.000
    28.706    -23.354      6.000
    33.809    -57.662      6.000
    30.442    -26.207      6.000
    35.732    -52.531      6.000
    28.627    -24.041      6.000
    35.665    -52.336      6.000
    27.574    -24.505      6.000
    35.675    -50.495      6.000
    26.585    -26.906      6.000
    33.995    -56.964      6.000
    29.782    -24.878      6.000
    33.465    -56.839      6.000
    31.667    -28.722      6.000
    35.650    -50.909      6.000
    31.275    -27.292      6.000
    34.877    -51.254      6.000
    28.044    -20.966      6.000
    34.737    -50.523      6.000
    28.638    -19.140      6.000
    36.027    -51.698      6.000
    31.202    -26.397      6.000
    34.882    -50.003      6.000
    27.690    -21.036      6.000
    35.141    -54.105      6.000
    28.314    -24.297      6.000
    34.255    -55.527      6.000
    32.011    -32.438      6.000
    35.393    -53.488      6.000
    29.158    -22.644      6.000
    34.429    -46.493      6.000
    29.865    -16.215      6.000
    33.470    -54.462      6.000
    32.188    -24.688      6.000
    20.699    126.339      8.000
    35.054   -102.113      8.000
    20.485    126.295      8.000
    34.194    -98.056      8.000
    20.714    125.645      8.000
    34.318   -100.514      8.000
    20.619    125.629      8.000
    34.929   -100.973      8.000
    20.841    125.660      8.000
    34.474   -104.284      8.000
    20.686    126.356      8.000
    32.863    -98.406      8.000
    20.479    125.650      8.000
    33.621   -101.164      8.000
    19.902    127.392      8.000
    36.617    -99.901      8.000
    20.600    126.602      8.000
    36.272   -106.790      8.000
    20.432    125.622      8.000
    33.984    -98.569      8.000
    20.860    124.575      8.000
    33.910    -95.495      8.000
    19.905    127.057      8.000
    32.023   -102.051      8.000
    20.164    126.335      8.000
    34.996   -103.282      8.000
    21.053    124.990      8.000
    34.178    -97.450      8.000
    20.044    126.779      8.000
    33.082   -101.219      8.000
    20.863    126.467      8.000
    35.536   -101.848      8.000
    20.885    125.020      8.000
    34.406    -96.597      8.000
    19.785    126.512      8.000
    36.337   -102.055      8.000
    18.994    127.038      8.000
    35.801   -103.904      8.000
    20.588    125.911      8.000
    36.045   -104.536      8.000
    21.946    117.713      7.000
    16.285    -71.998      7.000
    21.382    119.134      7.000
    16.306    -69.589      7.000
    22.056    117.232      7.000
    16.534    -71.268      7.000
    21.848    118.284      7.000
    16.336    -71.468      7.000
    22.335    114.710      7.000
    16.664    -74.904      7.000
    22.107    118.204      7.000
    16.319    -73.098      7.000
    25.857    117.087      7.000
    16.472    -75.880      7.000
    21.895    118.655      7.000
    15.741    -72.335      7.000
    20.981    117.346      7.000
    17.618    -78.169      7.000
    21.563    118.336      7.000
    16.408    -69.245      7.000
    24.919    116.122      7.000
    16.336    -68.194      7.000
    21.729    115.784      7.000
    17.211    -74.097      7.000
    21.656    115.523      7.000
    18.876    -74.231      7.000
    21.783    117.747      7.000
    16.467    -70.637      7.000
    21.843    116.954      7.000
    17.195    -70.233      7.000
    22.065    118.162      7.000
    15.634    -70.741      7.000
    21.699    118.638      7.000
    16.449    -68.102      7.000
    22.361    118.156      7.000
    17.159    -73.894      7.000
    22.071    116.499      7.000
    16.368    -73.340      7.000
    21.905    115.878      7.000
    18.127    -73.913      7.000
    40.186   -179.479      9.000
    35.797   -150.727      9.000
    43.007   -166.518      7.000
    45.364     97.377      7.000
    43.448   -177.705      7.000
    45.363     97.387      7.000
    30.610   -142.438      7.000
    16.434     38.854      7.000
    41.867   -175.166      7.000
    45.533    115.384      7.000
    44.016   -160.223      7.000
    18.098     86.295      7.000
    37.724    145.527      7.000
    45.122    118.648      7.000
    45.357   -147.435      7.000
    18.650    121.193      7.000
    30.637    179.540      7.000
    18.258     98.275      7.000
    45.264   -147.897      6.000
    24.457     91.954      6.000
    30.330   -164.481      7.000
