         x          y          z
    -80.97     -83.43       1.00
    -80.95    -102.42       1.00
    -80.95     -53.57       1.00
    -80.76    -129.10       1.00
    -80.76     -64.03       1.00
    -80.76     -95.40       1.00
    -80.76     -39.26       1.00
    -80.75     -64.77       1.00
    -80.75     -59.67       1.00
    -80.69    -175.27       1.00
    -80.69     -59.39       1.00
    -80.65    -165.28       1.00
    -80.65     -65.02       1.00
    -80.64     -85.42       1.00
    -80.64     -59.68       1.00
    -80.53     -71.81       1.00
    -80.53     -64.44       1.00
    -80.47     -65.51       1.00
    -80.47     -53.87       1.00
    -80.45     -76.07       1.00
    -80.45     -72.92       1.00
    -80.43    -157.07       1.00
    -80.43     178.65       1.00
    -80.42     -88.67       1.00
    -80.42     -75.56       1.00
    -80.29     -90.50       1.00
    -80.29     -51.64       1.00
    -80.28    -175.45       1.00
    -80.28     -70.65       1.00
    -80.26     -65.33       1.00
    -80.26     -50.02       1.00
    -80.24    -155.57       1.00
    -80.24     118.99       1.00
    -80.24     -88.45       1.00
    -80.24     -52.40       1.00
    -80.06     -72.36       1.00
    -80.06     -69.90       1.00
    -79.98     -64.82       1.00
    -79.98     -63.95       1.00
    -79.98     -85.37       1.00
    -79.98     -71.18       1.00
    -79.90    -142.06       1.00
    -79.90    -101.91       1.00
    -79.81     -79.34       1.00
    -79.81     -42.21       1.00
    -79.75     -92.13       1.00
    -79.75     -77.46       1.00
    -79.68     -60.78       1.00
    -79.68     -52.02       1.00
    -79.67    -171.89       1.00
    -79.67     -65.18       1.00
    -79.64     -59.11       1.00
    -79.64     105.53       1.00
    -79.63     -70.69       1.00
    -79.63     -60.13       1.00
    -79.57     -39.05       1.00
    -79.57     -38.75       1.00
    -79.55     -52.74       1.00
    -79.55     -43.13       1.00
    -79.52     -66.77       1.00
    -79.52     -60.74       1.00
    -79.52     -68.42       1.00
    -79.52     176.55       1.00
    -79.41     -82.01       1.00
    -79.41     -65.03       1.00
    -79.23     -58.26       1.00
    -79.23     155.06       1.00
    -79.22     -85.06       1.00
    -79.22     -59.89       1.00
    -79.21     -82.48       1.00
    -79.21     -67.74       1.00
    -79.15     -94.65       1.00
    -79.15     -61.47       1.00
    -79.10     -70.54       1.00
    -79.10     -60.96       1.00
    -79.08     -87.50       1.00
    -79.08     -60.39       1.00
    -79.06     -82.78       1.00
    -79.06     -52.85       1.00
    -79.01     -86.27       1.00
    -79.01     -56.26       1.00
    -79.01     -69.59       1.00
    -79.01     -59.25       1.00
    -78.87     -66.17       1.00
    -78.87     -45.68       1.00
    -78.76     -85.80       1.00
    -78.76     -55.57       1.00
    -78.68     -65.43       1.00
    -78.68     -47.30       1.00
    -78.60     -75.42       1.00
    -78.60     -71.19       1.00
    -78.47     -86.46       1.00
    -78.47     -59.08       1.00
    -78.37     -60.40       1.00
    -78.37     -51.79       1.00
    -78.30     -50.84       1.00
    -78.30     114.41       1.00
    -78.20     -60.09       1.00
    -78.20     104.59       1.00
    -78.05     -67.92       1.00
    -78.05     -61.97       1.00
    -78.00     -91.37       1.00
    -78.00     -70.15       1.00
    -77.99     -86.16       1.00
    -77.99     -54.13       1.00
    -77.92     -54.65       1.00
    -77.92     -51.42       1.00
    -77.83     -63.83       1.00
    -77.83     -60.98       1.00
    -77.52    -123.45       1.00
    -77.52     -58.33       1.00
    -77.47     -49.43       1.00
    -77.47     121.93       1.00
    -77.46      69.52       1.00
    -77.46      82.23       1.00
    -77.37     -86.65       1.00
    -77.37     -67.24       1.00
    -77.33     -60.52       1.00
    -77.33     -52.12       1.00
    -77.31     -75.92       1.00
    -77.31     -51.93       1.00
    -77.27     -57.12       1.00
    -77.27     143.51       1.00
    -77.23     -81.51       1.00
    -77.23     -60.34       1.00
    -77.23    -103.82       1.00
    -77.23     176.30       1.00
    -77.19     -77.62       1.00
    -77.19     -74.25       1.00
    -77.06    -159.00       1.00
    -77.06     -90.88       1.00
    -77.04     -72.49       1.00
    -77.04     -19.74       1.00
    -76.95     -59.74       1.00
    -76.95     -59.64       1.00
    -76.85     -87.48       1.00
    -76.85     -54.91       1.00
    -76.67     -82.06       1.00
    -76.67     -80.38       1.00
    -76.60    -167.57       1.00
    -76.60     -79.64       1.00
    -76.60    -102.07       1.00
    -76.60     -37.66       1.00
    -76.55     -55.62       1.00
    -76.55     -23.12       1.00
    -76.36    -164.74       1.00
    -76.36     -74.75       1.00
    -76.19     -50.13       1.00
    -76.19     122.03       1.00
    -76.12     -49.55       1.00
    -76.12     121.00       1.00
    -76.06     -49.80       1.00
    -76.06     121.02       1.00
    -75.84     -87.21       1.00
    -75.84     -67.67       1.00
    -75.82     -82.63       1.00
    -75.82     -66.65       1.00
    -75.78     -82.67       1.00
    -75.78     -74.76       1.00
    -75.63     -80.65       1.00
    -75.63     -51.98       1.00
    -75.50    -100.60       1.00
    -75.50     -67.58       1.00
    -75.42     -52.26       1.00
    -75.42     -46.60       1.00
    -75.33     -91.38       1.00
    -75.33     -87.81       1.00
    -75.32     -79.65       1.00
    -75.32     173.53       1.00
    -75.26    -175.94       1.00
    -75.26     -89.12       1.00
    -75.25    -176.72       1.00
    -75.25     -80.36       1.00
    -74.54     -60.62       1.00
    -74.54     -51.10       1.00
    -74.41     -71.28       1.00
    -74.41     172.34       1.00
    -74.01     -74.72       1.00
    -74.01     -53.41       1.00
    -73.81     -91.46       1.00
    -73.81     -66.55       1.00
    -73.43     -95.67       1.00
    -73.43     -51.22       1.00
    -73.21    -177.60       1.00
    -73.21     -82.65       1.00
    -73.12      72.29       1.00
    -73.12      84.08       1.00
    -73.04    -118.78       1.00
    -73.04     -50.07       1.00
    -73.02    -158.51       1.00
    -73.02     -61.82       1.00
    -73.01     -80.11       1.00
    -73.01     -46.00       1.00
    -72.93     -65.00       1.00
    -72.93     -52.61       1.00
    -72.83    -174.48       1.00
    -72.83     -81.38       1.00
    -72.83    -166.51       1.00
    -72.83     -89.74       1.00
    -72.59     -56.89       1.00
    -72.59     -27.34       1.00
    -72.47      72.49       1.00
    -72.47      80.00       1.00
    -72.04     -65.55       1.00
    -72.04     -59.19       1.00
    -71.98    -154.56       1.00
    -71.98     -93.06       1.00
    -71.96     -73.86       1.00
    -71.96     -39.56       1.00
    -71.73     -90.37       1.00
    -71.73     -88.82       1.00
    -69.73     -58.54       1.00
    -69.73     -52.02       1.00
    -69.36     -86.97       1.00
    -69.36     -52.15       1.00
    -68.88     -83.13       1.00
    -68.88     -53.66       1.00
    -68.77     -67.78       1.00
    -68.77     -56.94       1.00
    -68.75     -73.83       1.00
    -68.75     -73.11       1.00
    -68.62     -78.28       1.00
    -68.62     171.41       1.00
    -68.54     -96.96       1.00
    -68.54     -49.88       1.00
    -68.48     -77.72       1.00
    -68.48     171.00       1.00
    -68.29     -79.74       1.00
    -68.29     -44.96       1.00
    -68.20    -162.04       1.00
    -68.20     -48.29       1.00
    -66.40     -68.23       1.00
    -66.40     -46.27       1.00
    -66.06     -63.32       1.00
    -66.06     -45.54       1.00
    -64.63    -157.57       1.00
    -64.63     121.92       1.00
    -62.35    -175.78       1.00
    -62.35     -91.74       1.00
    -60.85     -54.20       1.00
    -60.85     -11.10       1.00
    -58.62     -72.83       1.00
    -58.62     -55.86       1.00
    -57.77     -71.26       1.00
    -57.77     -54.83       1.00
    -57.63     -70.49       1.00
    -57.63     -52.04       1.00
    -53.43     -73.82       1.00
    -53.43     -59.47       1.00
    -52.73     -79.27       1.00
    -52.73     -56.68       1.00
     36.78     162.85       1.00
     36.78     176.25       1.00
     47.00    -137.46       1.00
     47.00      99.31       1.00
     56.58      54.96       1.00
     56.58      80.63       1.00
     61.10    -112.25       1.00
     61.10      65.11       1.00
     61.70      74.28       1.00
     61.70      79.34       1.00
     61.76      67.78       1.00
     61.76      80.62       1.00
     63.44      63.38       1.00
     63.44      74.36       1.00
     63.63      68.44       1.00
     63.63     151.88       1.00
     65.44      73.27       1.00
     65.44      78.44       1.00
     67.27      58.60       1.00
     67.27      84.69       1.00
     67.60    -144.00       1.00
     67.60      85.76       1.00
     67.84    -144.77       1.00
     67.84      82.32       1.00
     68.10    -179.25       1.00
     68.10      75.43       1.00
     68.17      73.18       1.00
     68.17      76.52       1.00
     68.61    -144.61       1.00
     68.61      79.95       1.00
     69.06      60.63       1.00
     69.06     149.12       1.00
     69.55      62.13       1.00
     69.55      71.00       1.00
     69.55      77.24       1.00
     69.55     172.22       1.00
     69.82    -143.30       1.00
     69.82      80.19       1.00
     70.82    -163.46       1.00
     70.82      75.34       1.00
     71.12      54.62       1.00
     71.12      71.41       1.00
     71.63      54.38       1.00
     71.63      75.85       1.00
     71.90    -163.98       1.00
     71.90      86.55       1.00
     73.03    -144.53       1.00
     73.03      81.61       1.00
     73.09      69.66       1.00
     73.09      74.77       1.00
     73.22      66.26       1.00
     73.22      67.43       1.00
     73.54      55.43       1.00
     73.54      77.25       1.00
     73.55      70.58       1.00
     73.55      90.19       1.00
     73.59    -143.19       1.00
     73.59      80.05       1.00
     73.65    -165.62       1.00
     73.65      56.69       1.00
     73.79     -98.84       1.00
     73.79      51.28       1.00
     74.24    -141.83       1.00
     74.24      78.23       1.00
     74.58    -155.50       1.00
     74.58     157.26       1.00
     74.72     108.35       1.00
     74.72     163.28       1.00
     75.38      78.05       1.00
     75.38      84.98       1.00
     75.64     -93.92       1.00
     75.64      55.10       1.00
     75.78      53.58       1.00
     75.78      65.56       1.00
     75.80    -141.72       1.00
     75.80      76.49       1.00
     76.22      57.65       1.00
     76.22      69.28       1.00
     77.12      57.65       1.00
     77.12     166.80       1.00
     77.13    -138.17       1.00
     77.13      78.95       1.00
     77.53    -167.21       1.00
     77.53      84.12       1.00
     77.54      41.39       1.00
     77.54     174.68       1.00
     77.55    -128.56       1.00
     77.55      82.51       1.00
     77.80    -143.41       1.00
     77.80      77.05       1.00
     78.00    -174.55       1.00
     78.00     -91.36       1.00
     78.08      68.41       1.00
     78.08      80.30       1.00
     78.37      58.55       1.00
     78.37      80.35       1.00
     78.73      56.12       1.00
     78.73      88.16       1.00
     78.76      61.58       1.00
     78.76     112.13       1.00
     78.83    -178.09       1.00
     78.83      57.31       1.00
     78.88    -174.46       1.00
     78.88     -92.35       1.00
     79.00      53.78       1.00
     79.00      72.67       1.00
     79.05      65.02       1.00
     79.05     157.44       1.00
     79.18    -177.16       1.00
     79.18      96.26       1.00
     79.29      63.17       1.00
     79.29     141.25       1.00
     79.37    -142.18       1.00
     79.37      76.00       1.00
     79.87    -152.59       1.00
     79.87      79.88       1.00
     80.56      64.20       1.00
     80.56      96.71       1.00
     80.67      52.08       1.00
     80.67      61.19       1.00
     80.74      49.12       1.00
     80.74      55.76       1.00
     80.90    -110.42       1.00
     80.90     166.31       1.00
     81.24     120.34       1.00
     81.24     167.82       1.00
     81.27      60.95       1.00
     81.27      84.89       1.00
     81.32      49.93       1.00
     81.32      55.78       1.00
     81.36    -150.19       1.00
     81.36      87.30       1.00
     81.82      70.79       1.00
     81.82      81.43       1.00
     82.04      68.50       1.00
     82.04     150.11       1.00
     82.22      78.45       1.00
     82.22     124.53       1.00
     82.32      63.67       1.00
     82.32     170.56       1.00
     82.63    -140.17       1.00
     82.63     108.11       1.00
     83.10    -142.24       1.00
     83.10     104.56       1.00
     83.37    -178.55       1.00
     83.37      82.42       1.00
     83.42      58.01       1.00
     83.42     177.39       1.00
     83.60      74.36       1.00
     83.60      85.73       1.00
     84.48      71.07       1.00
     84.48     127.01       1.00
     84.68      84.45       1.00
     84.68     105.13       1.00
     84.70    -143.75       1.00
     84.70     104.13       1.00
     84.78      58.16       1.00
     84.78      61.80       1.00
     85.16      62.92       1.00
     85.16     158.97       1.00
     85.19     -61.19       1.00
     85.19     128.93       1.00
     85.40      55.67       1.00
     85.40     176.67       1.00
     86.01      47.89       1.00
     86.01      57.18       1.00
     86.02      62.75       1.00
     86.02      87.04       1.00
     86.46    -166.60       1.00
     86.46      77.25       1.00
     86.63     120.94       1.00
     86.63     165.06       1.00
     86.69    -178.12       1.00
     86.69      55.42       1.00
     87.13    -156.30       1.00
     87.13      77.91       1.00
     87.13     -84.57       1.00
     87.13     102.01       1.00
     87.27      58.03       1.00
     87.27      60.05       1.00
     87.42     -58.60       1.00
     87.42      93.31       1.00
     87.55     -60.78       1.00
     87.55     149.97       1.00
     87.92    -159.94       1.00
     87.92     -75.19       1.00
     88.04     -75.52       1.00
     88.04     129.80       1.00
     88.04      70.07       1.00
     88.04      78.51       1.00
     88.19     -52.31       1.00
     88.19      72.77       1.00
     88.19    -144.34       1.00
     88.19     -65.51       1.00
     88.20      54.99       1.00
     88.20     170.27       1.00
     88.21    -167.50       1.00
     88.21     100.19       1.00
     88.30     -91.93       1.00
     88.30      57.90       1.00
     88.43     -80.80       1.00
     88.43      45.72       1.00
     88.50      62.45       1.00
     88.50      87.58       1.00
     88.61     -70.47       1.00
     88.61     103.98       1.00
     88.71      84.70       1.00
     88.71     101.23       1.00
     88.73    -140.61       1.00
     88.73      46.30       1.00
     88.75      42.14       1.00
     88.75      64.00       1.00
     88.89    -140.64       1.00
     88.89      46.67       1.00
     88.90      59.64       1.00
     88.90      70.98       1.00
     89.01      62.24       1.00
     89.01     169.83       1.00
     89.13     -58.52       1.00
     89.13     140.88       1.00
     89.13     -76.39       1.00
     89.13      94.16       1.00
     89.19    -149.99       1.00
     89.19     -82.27       1.00
     89.63    -126.33       1.00
     89.63      83.21       1.00
     89.66    -160.36       1.00
     89.66     102.33       1.00
     89.90     -89.96       1.00
     89.90      54.37       1.00
     89.91     -82.50       1.00
     89.91      76.23       1.00
     89.93      59.80       1.00
     89.93      75.81       1.00
     89.98     101.97       1.00
     89.98     155.11       1.00
     90.02     -78.34       1.00
     90.02      89.73       1.00
     90.05      77.63       1.00
     90.05      80.83       1.00
     90.23     -79.23       1.00
     90.23     157.35       1.00
     90.29     155.23       1.00
     90.29     158.70       1.00
     90.35     -78.96       1.00
     90.35      90.29       1.00
     90.39     -64.40       1.00
     90.39      98.84       1.00
     90.40     -51.06       1.00
     90.40      75.12       1.00
     90.40      66.53       1.00
     90.40      97.92       1.00
     90.41     -63.34       1.00
     90.41      95.59       1.00
     90.60     -52.94       1.00
     90.60      46.58       1.00
     90.65      94.39       1.00
     90.65      95.34       1.00
     90.76     -80.50       1.00
     90.76      58.55       1.00
     90.79     -87.28       1.00
     90.79      67.37       1.00
     90.86     -72.23       1.00
     90.86      91.02       1.00
     90.87     -51.36       1.00
     90.87      89.56       1.00
     90.88     -78.55       1.00
     90.88      69.99       1.00
     90.96    -159.01       1.00
     90.96     -71.23       1.00
     91.05     -53.27       1.00
     91.05     141.96       1.00
     91.27    -177.81       1.00
     91.27      78.84       1.00
     91.33     -57.98       1.00
     91.33      96.41       1.00
     91.33     -60.67       1.00
     91.33      94.19       1.00
     91.47     -70.76       1.00
     91.47     155.95       1.00
     91.60     -84.34       1.00
     91.60     154.84       1.00
     91.72      66.29       1.00
     91.72     171.32       1.00
     91.73     -73.05       1.00
     91.73      75.89       1.00
     91.79     -81.94       1.00
     91.79      93.56       1.00
     92.08    -116.38       1.00
     92.08     -77.75       1.00
     92.12     -73.39       1.00
     92.12      88.90       1.00
     92.13      63.10       1.00
     92.13     121.78       1.00
     92.19      59.95       1.00
     92.19      95.62       1.00
     92.29     -77.63       1.00
     92.29      90.99       1.00
     92.33     -68.30       1.00
     92.33      82.92       1.00
     92.34     -55.66       1.00
     92.34      92.91       1.00
     92.35      60.57       1.00
     92.35      88.81       1.00
     92.52     -70.97       1.00
     92.52      89.77       1.00
     92.58     -77.41       1.00
     92.58      92.32       1.00
     92.61     -62.32       1.00
     92.61      88.87       1.00
     92.76      82.51       1.00
     92.76      85.42       1.00
     92.81      82.20       1.00
     92.81      83.39       1.00
     92.82      87.57       1.00
     92.82      89.88       1.00
     92.82     -91.74       1.00
     92.82     170.81       1.00
     92.95     -55.90       1.00
     92.95      92.71       1.00
     92.96     -56.47       1.00
     92.96      92.47       1.00
     92.96     -53.80       1.00
     92.96      90.23       1.00
     92.97     -82.27       1.00
     92.97      57.92       1.00
     92.98      47.70       1.00
     92.98     173.39       1.00
     92.99     -66.86       1.00
     92.99     108.55       1.00
     93.03     -68.53       1.00
     93.03      82.28       1.00
     93.04     -78.12       1.00
     93.04     160.38       1.00
     93.05     -78.03       1.00
     93.05      98.53       1.00
     93.09     -88.75       1.00
     93.09      74.79       1.00
     93.20     -69.93       1.00
     93.20      88.08       1.00
     93.20     -51.71       1.00
     93.20     146.61       1.00
     93.25     -67.47       1.00
     93.25     139.86       1.00
     93.38     -52.97       1.00
     93.38      81.86       1.00
     93.49    -110.68       1.00
     93.49     -76.61       1.00
     93.57     -73.73       1.00
     93.57      88.73       1.00
     93.61     -89.87       1.00
     93.61      71.10       1.00
     93.62    -102.79       1.00
     93.62    -100.72       1.00
     93.65     -85.79       1.00
     93.65      78.92       1.00
     93.76    -110.03       1.00
     93.76     -76.11       1.00
     93.77     -64.69       1.00
     93.77      75.27       1.00
     93.84     -54.98       1.00
     93.84      89.76       1.00
     93.91     -65.32       1.00
     93.91      58.68       1.00
     93.93     -97.70       1.00
     93.93      67.84       1.00
     93.99      73.00       1.00
     93.99      88.84       1.00
     94.01     -79.28       1.00
     94.01      67.84       1.00
     94.04    -162.51       1.00
     94.04     -69.66       1.00
     94.05      68.86       1.00
     94.05      75.10       1.00
     94.07     -65.74       1.00
     94.07      78.48       1.00
     94.11     -62.97       1.00
     94.11      99.83       1.00
     94.17    -161.64       1.00
     94.17      95.68       1.00
     94.18      37.42       1.00
     94.18      39.77       1.00
     94.20     -64.74       1.00
     94.20      97.04       1.00
     94.24    -158.03       1.00
     94.24     -71.95       1.00
     94.27      63.58       1.00
     94.27     109.01       1.00
     94.33     -63.24       1.00
     94.33     160.84       1.00
     94.33     -60.58       1.00
     94.33      90.08       1.00
     94.37     -78.78       1.00
     94.37     162.98       1.00
     94.46      60.81       1.00
     94.46      86.80       1.00
     94.47     -63.42       1.00
     94.47     109.79       1.00
     94.61     -98.61       1.00
     94.61     -87.39       1.00
     94.71     -94.40       1.00
     94.71     -93.08       1.00
     94.79    -104.48       1.00
     94.79     -84.81       1.00
     94.81     -63.60       1.00
     94.81      82.18       1.00
     94.88     -66.26       1.00
     94.88      77.93       1.00
     94.92     -58.65       1.00
     94.92     136.37       1.00
     95.04     -60.33       1.00
     95.04      55.75       1.00
     95.07     -59.39       1.00
     95.07      92.43       1.00
     95.08     -90.97       1.00
     95.08      69.51       1.00
     95.11     -82.42       1.00
     95.11      68.37       1.00
     95.28    -100.49       1.00
     95.28     -88.23       1.00
     95.30    -100.97       1.00
     95.30     -99.69       1.00
     95.48     -82.82       1.00
     95.48      85.82       1.00
     95.51     -95.19       1.00
     95.51     -91.34       1.00
     95.54     -69.79       1.00
     95.54      83.44       1.00
     95.56     -77.62       1.00
     95.56      89.09       1.00
     95.60    -154.46       1.00
     95.60     -78.17       1.00
     95.62     -62.89       1.00
     95.62      75.68       1.00
     95.75     -61.01       1.00
     95.75     108.86       1.00
     95.75      62.46       1.00
     95.75      89.68       1.00
     95.83     -60.12       1.00
     95.83     111.11       1.00
     95.89     -87.01       1.00
     95.89      67.48       1.00
     95.90     -63.91       1.00
     95.90      90.60       1.00
     95.91     -81.96       1.00
     95.91     101.47       1.00
     95.98      68.47       1.00
     95.98      96.53       1.00
     96.05     -97.29       1.00
     96.05     -95.24       1.00
     96.27     -66.98       1.00
     96.27      76.56       1.00
     96.34    -164.20       1.00
     96.34      84.89       1.00
     96.35     -59.50       1.00
     96.35      83.44       1.00
     96.39     -70.62       1.00
     96.39      89.04       1.00
     96.48     -64.18       1.00
     96.48     147.76       1.00
     96.51     -93.97       1.00
     96.51     158.11       1.00
     96.53     -55.25       1.00
     96.53      81.78       1.00
     96.55     -80.53       1.00
     96.55      69.53       1.00
     96.58     -75.77       1.00
     96.58      84.19       1.00
     96.73     -72.02       1.00
     96.73      86.34       1.00
     96.73    -107.44       1.00
     96.73     -76.36       1.00
     96.92     -57.84       1.00
     96.92     110.06       1.00
     96.93     -86.18       1.00
     96.93      83.68       1.00
     96.97     -50.23       1.00
     96.97      88.66       1.00
     97.06     -78.01       1.00
     97.06      84.19       1.00
     97.07     -77.13       1.00
     97.07     104.61       1.00
     97.12     -55.77       1.00
     97.12      45.47       1.00
     97.12     -75.28       1.00
     97.12      84.31       1.00
     97.23    -111.61       1.00
     97.23     -91.69       1.00
     97.30    -104.25       1.00
     97.30    -103.71       1.00
     97.31      69.90       1.00
     97.31      75.55       1.00
     97.34      72.54       1.00
     97.34      72.64       1.00
     97.48     -61.91       1.00
     97.48      92.40       1.00
     97.55     -76.82       1.00
     97.55      73.35       1.00
     97.62    -102.42       1.00
     97.62    -102.27       1.00
     97.69     -90.90       1.00
     97.69      76.73       1.00
     97.86     -77.65       1.00
     97.86      85.80       1.00
     97.86     -59.82       1.00
     97.86      52.77       1.00
     97.92     -86.13       1.00
     97.92      75.33       1.00
     98.02     -84.48       1.00
     98.02      70.99       1.00
     98.04     -61.66       1.00
     98.04     117.38       1.00
     98.05     -84.21       1.00
     98.05      89.27       1.00
     98.11      64.38       1.00
     98.11      87.15       1.00
     98.17    -106.44       1.00
     98.17     -80.93       1.00
     98.19     -98.82       1.00
     98.19     -86.58       1.00
     98.22     -67.02       1.00
     98.22      89.50       1.00
     98.27    -155.49       1.00
     98.27     -74.80       1.00
     98.36     -45.25       1.00
     98.36      83.88       1.00
     98.44     -70.68       1.00
     98.44     129.89       1.00
     98.51     -87.13       1.00
     98.51      86.89       1.00
     98.51     -37.40       1.00
     98.51      92.01       1.00
     98.57     -69.76       1.00
     98.57      60.53       1.00
     98.58      64.10       1.00
     98.58      79.90       1.00
     98.60    -147.62       1.00
     98.60      97.36       1.00
     98.60    -156.83       1.00
     98.60     -73.28       1.00
     98.65     -44.91       1.00
     98.65     129.00       1.00
     98.66    -103.87       1.00
     98.66     -82.21       1.00
     98.67     -48.05       1.00
     98.67      64.09       1.00
     98.69      62.22       1.00
     98.69     169.94       1.00
     98.72      38.15       1.00
     98.72      41.59       1.00
     98.76    -178.65       1.00
     98.76     -67.27       1.00
     99.03     -64.94       1.00
     99.03      80.00       1.00
     99.04     -72.47       1.00
     99.04      88.94       1.00
     99.12      66.39       1.00
     99.12      85.93       1.00
     99.20     -81.83       1.00
     99.20      78.00       1.00
     99.42     -98.88       1.00
     99.42     -83.78       1.00
     99.43     -69.73       1.00
     99.43      66.10       1.00
     99.46     -70.00       1.00
     99.46      61.14       1.00
     99.47     -71.73       1.00
     99.47     107.65       1.00
     99.49    -110.67       1.00
     99.49     -95.85       1.00
     99.49     -33.27       1.00
     99.49     106.29       1.00
     99.52     -72.79       1.00
     99.52      68.06       1.00
     99.53    -138.96       1.00
     99.53     -82.89       1.00
     99.57    -102.21       1.00
     99.57      89.74       1.00
     99.68    -102.72       1.00
     99.68     -99.47       1.00
     99.71     -55.94       1.00
     99.71     104.93       1.00
     99.71    -156.60       1.00
     99.71     -74.48       1.00
     99.73    -108.16       1.00
     99.73     -74.91       1.00
     99.73     -97.27       1.00
     99.73      78.89       1.00
     99.82     -44.80       1.00
     99.82      64.65       1.00
     99.83    -100.64       1.00
     99.83      92.91       1.00
     99.91     -75.57       1.00
     99.91      86.03       1.00
     99.95     -54.78       1.00
     99.95      75.87       1.00
     99.97      74.44       1.00
     99.97      80.85       1.00
    100.03     -98.33       1.00
    100.03     -91.32       1.00
    100.10     -62.75       1.00
    100.10      87.44       1.00
    100.11     -54.31       1.00
    100.11      68.94       1.00
    100.18     -69.07       1.00
    100.18      86.65       1.00
    100.25     -97.34       1.00
    100.25     -88.46       1.00
    100.26     -94.33       1.00
    100.26     -82.95       1.00
    100.28     -82.98       1.00
    100.28      86.48       1.00
    100.32     -64.74       1.00
    100.32      90.73       1.00
    100.41    -105.37       1.00
    100.41     -88.74       1.00
    100.47    -124.86       1.00
    100.47     -71.65       1.00
    100.47     -83.57       1.00
    100.47      82.60       1.00
    100.52     -65.69       1.00
    100.52      90.42       1.00
    100.54     -30.30       1.00
    100.54      73.20       1.00
    100.71     -51.04       1.00
    100.71      74.05       1.00
    100.75     -97.34       1.00
    100.75     -86.76       1.00
    100.82     -69.10       1.00
    100.82      47.72       1.00
    100.84     -65.05       1.00
    100.84      78.10       1.00
    100.89    -129.61       1.00
    100.89    -117.18       1.00
    100.94     -49.85       1.00
    100.94      57.83       1.00
    100.95      93.10       1.00
    100.95     161.71       1.00
    100.96     -43.64       1.00
    100.96      69.32       1.00
    101.25      84.62       1.00
    101.25     165.61       1.00
    101.33     -75.45       1.00
    101.33      85.88       1.00
    101.34     -35.03       1.00
    101.34      92.21       1.00
    101.37     -94.64       1.00
    101.37     -91.65       1.00
    101.39     -62.06       1.00
    101.39      75.94       1.00
    101.44     -92.18       1.00
    101.44     -89.53       1.00
    101.49     -80.89       1.00
    101.49      88.04       1.00
    101.75     -52.90       1.00
    101.75      50.62       1.00
    102.07     -64.56       1.00
    102.07      57.99       1.00
    102.18     -73.10       1.00
    102.18      75.22       1.00
    102.22     -49.23       1.00
    102.22      59.33       1.00
    102.26     -50.98       1.00
    102.26     145.68       1.00
    102.30      84.06       1.00
    102.30      86.02       1.00
    102.41      89.66       1.00
    102.41      93.82       1.00
    102.59     -71.16       1.00
    102.59      69.27       1.00
    102.79    -114.84       1.00
    102.79     -73.31       1.00
    102.80     -54.88       1.00
    102.80      85.86       1.00
    102.94     -54.18       1.00
    102.94      94.79       1.00
    103.08    -107.32       1.00
    103.08     -81.36       1.00
    103.28      39.98       1.00
    103.28     122.83       1.00
    103.42      71.21       1.00
    103.42      72.22       1.00
    103.58     -33.22       1.00
    103.58      83.31       1.00
    103.72     -73.93       1.00
    103.72      74.84       1.00
    103.73      57.00       1.00
    103.73      81.53       1.00
    103.83     -67.98       1.00
    103.83      65.77       1.00
    103.85     -95.66       1.00
    103.85     -91.16       1.00
    103.86     -96.89       1.00
    103.86     -85.03       1.00
    103.86     -54.91       1.00
    103.86      87.37       1.00
    103.88     -37.05       1.00
    103.88      84.32       1.00
    104.05     -63.17       1.00
    104.05      81.86       1.00
    104.18      72.65       1.00
    104.18     155.82       1.00
    104.46     -50.79       1.00
    104.46      88.61       1.00
    104.84      52.83       1.00
    104.84      76.82       1.00
    104.93    -163.60       1.00
    104.93     -61.69       1.00
    104.97     -57.76       1.00
    104.97      81.74       1.00
    105.26     -75.97       1.00
    105.26     152.19       1.00
    105.30     -87.27       1.00
    105.30      52.51       1.00
    105.37     -57.47       1.00
    105.37      87.76       1.00
    105.62     -80.07       1.00
    105.62      81.68       1.00
    105.69    -107.07       1.00
    105.69    -102.62       1.00
    105.95     -92.81       1.00
    105.95     -84.12       1.00
    106.49     -74.51       1.00
    106.49      81.42       1.00
    106.62     -62.70       1.00
    106.62      85.07       1.00
    106.76    -134.82       1.00
    106.76     -67.91       1.00
    106.81     -55.84       1.00
    106.81      91.96       1.00
    106.83     -46.31       1.00
    106.83     170.65       1.00
    106.89     -97.24       1.00
    106.89     -87.24       1.00
    107.06      89.87       1.00
    107.06     179.00       1.00
    107.22    -124.55       1.00
    107.22     -65.43       1.00
    107.26     -65.75       1.00
    107.26      73.72       1.00
    107.90     -95.16       1.00
    107.90     -82.99       1.00
    108.11     -62.47       1.00
    108.11      90.68       1.00
    108.44     -98.67       1.00
    108.44     -79.80       1.00
    108.75    -145.56       1.00
    108.75     -37.04       1.00
    108.89     -92.45       1.00
    108.89     -90.53       1.00
    109.43     161.91       1.00
    109.43     176.62       1.00
    109.64     -63.13       1.00
    109.64      85.98       1.00
    110.01      83.03       1.00
    110.01     165.35       1.00
    110.23    -139.81       1.00
    110.23     -73.24       1.00
    110.41    -135.98       1.00
    110.41     -44.71       1.00
    110.76    -102.91       1.00
    110.76     -78.08       1.00
